ID,avg_delay_minutes_next_30m
TEST_009575,21.112268
TEST_009576,28.864891
TEST_009577,32.86245
TEST_009578,33.615456
TEST_009579,34.337894
TEST_009580,33.585583
TEST_009581,34.01678
TEST_009582,33.58557
TEST_009583,33.65167
TEST_009584,33.88535
TEST_009585,34.118473
TEST_009586,34.579594
TEST_009587,33.983883
TEST_009588,35.107174
TEST_009589,35.368717
TEST_009590,34.697422
TEST_009591,34.482613
TEST_009592,34.964283
TEST_009593,34.539146
TEST_009594,34.758785
TEST_009595,35.275227
TEST_009596,35.195595
TEST_009597,35.18291
TEST_009598,34.837772
TEST_009599,34.71138
TEST_009600,5.647284
TEST_009601,5.467192
TEST_009602,5.8893456
TEST_009603,5.710449
TEST_009604,4.763963
TEST_009605,5.923663
TEST_009606,5.3456035
TEST_009607,6.6411285
TEST_009608,5.3213725
TEST_009609,5.596372
TEST_009610,5.6966867
TEST_009611,5.3896694
TEST_009612,5.6689806
TEST_009613,5.6360254
TEST_009614,5.7937155
TEST_009615,5.4934382
TEST_009616,6.012032
TEST_009617,5.692897
TEST_009618,5.141969
TEST_009619,5.4825654
TEST_009620,5.18118
TEST_009621,5.5186405
TEST_009622,7.019561
TEST_009623,5.012494
TEST_009624,5.5481277
TEST_009625,2.7669039
TEST_009626,2.6048145
TEST_009627,2.560926
TEST_009628,2.6072295
TEST_009629,2.5639741
TEST_009630,2.5944664
TEST_009631,3.0624664
TEST_009632,2.573898
TEST_009633,2.9471636
TEST_009634,2.5352802
TEST_009635,2.4637043
TEST_009636,2.4607887
TEST_009637,2.5095549
TEST_009638,2.5991764
TEST_009639,2.6207235
TEST_009640,2.5099769
TEST_009641,2.5946112
TEST_009642,2.529267
TEST_009643,2.5072196
TEST_009644,2.562597
TEST_009645,2.5896816
TEST_009646,2.6696298
TEST_009647,2.577022
TEST_009648,2.6341684
TEST_009649,2.6256206
TEST_009650,9.942796
TEST_009651,10.17068
TEST_009652,11.157664
TEST_009653,10.644973
TEST_009654,9.889064
TEST_009655,9.953739
TEST_009656,8.900004
TEST_009657,9.315112
TEST_009658,9.334367
TEST_009659,9.371903
TEST_009660,10.414052
TEST_009661,11.385263
TEST_009662,11.903029
TEST_009663,11.378169
TEST_009664,10.680359
TEST_009665,10.182706
TEST_009666,9.76457
TEST_009667,9.019014
TEST_009668,9.75579
TEST_009669,10.1039505
TEST_009670,10.098823
TEST_009671,9.984948
TEST_009672,10.354998
TEST_009673,10.296125
TEST_009674,9.972299
TEST_009675,23.844557
TEST_009676,31.527208
TEST_009677,31.963924
TEST_009678,32.38432
TEST_009679,34.541424
TEST_009680,34.10056
TEST_009681,33.543526
TEST_009682,32.108852
TEST_009683,31.524294
TEST_009684,31.570475
TEST_009685,31.853363
TEST_009686,31.539228
TEST_009687,31.929039
TEST_009688,31.40557
TEST_009689,31.760807
TEST_009690,32.039627
TEST_009691,31.853937
TEST_009692,32.49184
TEST_009693,32.97046
TEST_009694,32.870903
TEST_009695,32.79514
TEST_009696,32.518124
TEST_009697,33.04536
TEST_009698,34.28158
TEST_009699,33.17565
TEST_009700,19.759514
TEST_009701,31.002098
TEST_009702,34.72175
TEST_009703,35.033497
TEST_009704,34.894016
TEST_009705,34.770176
TEST_009706,34.046185
TEST_009707,33.105362
TEST_009708,33.804302
TEST_009709,32.666542
TEST_009710,32.75571
TEST_009711,33.296925
TEST_009712,32.47827
TEST_009713,32.355026
TEST_009714,32.708004
TEST_009715,33.404198
TEST_009716,33.29801
TEST_009717,33.32024
TEST_009718,33.557602
TEST_009719,32.65101
TEST_009720,34.246357
TEST_009721,34.51308
TEST_009722,34.654
TEST_009723,34.890903
TEST_009724,33.408573
TEST_009725,6.9920993
TEST_009726,6.942937
TEST_009727,6.9725256
TEST_009728,6.79174
TEST_009729,6.8060083
TEST_009730,7.070173
TEST_009731,8.474495
TEST_009732,9.158753
TEST_009733,9.10959
TEST_009734,8.520677
TEST_009735,7.228726
TEST_009736,7.49232
TEST_009737,8.6082735
TEST_009738,9.275709
TEST_009739,9.479969
TEST_009740,9.162661
TEST_009741,8.288275
TEST_009742,7.90957
TEST_009743,6.859137
TEST_009744,6.926303
TEST_009745,7.0056906
TEST_009746,7.588023
TEST_009747,8.320182
TEST_009748,8.532665
TEST_009749,7.911638
TEST_009750,6.482129
TEST_009751,7.844591
TEST_009752,8.123393
TEST_009753,8.137305
TEST_009754,6.855737
TEST_009755,5.8686447
TEST_009756,5.6303835
TEST_009757,5.7190404
TEST_009758,6.134983
TEST_009759,6.472575
TEST_009760,6.77762
TEST_009761,6.784116
TEST_009762,7.593738
TEST_009763,8.035605
TEST_009764,7.2052407
TEST_009765,5.80592
TEST_009766,5.717973
TEST_009767,5.4041038
TEST_009768,5.4914465
TEST_009769,5.552265
TEST_009770,6.8632565
TEST_009771,7.3778863
TEST_009772,8.40321
TEST_009773,8.5489235
TEST_009774,8.85666
TEST_009775,28.98765
TEST_009776,32.566673
TEST_009777,32.61455
TEST_009778,34.12897
TEST_009779,35.67563
TEST_009780,35.860306
TEST_009781,36.80121
TEST_009782,36.588974
TEST_009783,37.581406
TEST_009784,36.231323
TEST_009785,35.31603
TEST_009786,35.67117
TEST_009787,35.3555
TEST_009788,35.338528
TEST_009789,35.474518
TEST_009790,35.41327
TEST_009791,35.688755
TEST_009792,34.70966
TEST_009793,35.405697
TEST_009794,37.4589
TEST_009795,37.919113
TEST_009796,38.05668
TEST_009797,36.010662
TEST_009798,37.4776
TEST_009799,36.775158
TEST_009800,0.6842072
TEST_009801,1.599184
TEST_009802,1.0763339
TEST_009803,2.0891564
TEST_009804,8.198104
TEST_009805,18.666805
TEST_009806,21.470882
TEST_009807,23.719236
TEST_009808,27.528807
TEST_009809,40.055576
TEST_009810,59.051914
TEST_009811,68.40603
TEST_009812,73.939575
TEST_009813,74.31062
TEST_009814,79.074356
TEST_009815,77.15594
TEST_009816,75.07389
TEST_009817,69.57904
TEST_009818,78.7745
TEST_009819,85.050095
TEST_009820,78.034
TEST_009821,81.2155
TEST_009822,76.939
TEST_009823,77.86501
TEST_009824,83.887955
TEST_009825,4.128651
TEST_009826,4.073849
TEST_009827,3.811385
TEST_009828,3.6323125
TEST_009829,3.7794065
TEST_009830,4.1441007
TEST_009831,4.0690937
TEST_009832,4.0576377
TEST_009833,4.1114535
TEST_009834,4.267691
TEST_009835,4.1267257
TEST_009836,4.0446653
TEST_009837,4.063044
TEST_009838,4.175516
TEST_009839,4.1038146
TEST_009840,3.9905317
TEST_009841,4.030099
TEST_009842,3.9730055
TEST_009843,4.166982
TEST_009844,3.8654935
TEST_009845,3.9823968
TEST_009846,4.034452
TEST_009847,4.0228925
TEST_009848,3.9627159
TEST_009849,4.1926064
TEST_009850,3.327624
TEST_009851,3.0989208
TEST_009852,3.481117
TEST_009853,3.2444909
TEST_009854,3.2737272
TEST_009855,3.1024363
TEST_009856,3.2289288
TEST_009857,3.6727548
TEST_009858,3.253948
TEST_009859,3.2622318
TEST_009860,3.0966787
TEST_009861,3.2086189
TEST_009862,3.1860547
TEST_009863,3.134798
TEST_009864,3.2244408
TEST_009865,3.3287196
TEST_009866,3.203903
TEST_009867,3.2105234
TEST_009868,3.0536382
TEST_009869,3.0733504
TEST_009870,3.1470125
TEST_009871,3.2142494
TEST_009872,3.1550243
TEST_009873,3.1584816
TEST_009874,3.2726011
TEST_009875,7.60002
TEST_009876,7.5819564
TEST_009877,7.5436225
TEST_009878,7.2689524
TEST_009879,7.387173
TEST_009880,7.4802213
TEST_009881,7.7278795
TEST_009882,8.319859
TEST_009883,7.816712
TEST_009884,7.6108265
TEST_009885,7.7845316
TEST_009886,8.384603
TEST_009887,7.777994
TEST_009888,7.039074
TEST_009889,6.8936305
TEST_009890,7.3925867
TEST_009891,7.613518
TEST_009892,7.359094
TEST_009893,6.9041166
TEST_009894,6.9241824
TEST_009895,7.3471937
TEST_009896,7.549518
TEST_009897,6.7988825
TEST_009898,7.2099705
TEST_009899,7.1206336
TEST_009900,3.0513506
TEST_009901,3.7706048
TEST_009902,3.020883
TEST_009903,3.0611434
TEST_009904,3.8364139
TEST_009905,3.5914893
TEST_009906,3.4901829
TEST_009907,3.43076
TEST_009908,3.5098822
TEST_009909,2.9266024
TEST_009910,3.4046485
TEST_009911,3.4775643
TEST_009912,3.7146828
TEST_009913,2.83007
TEST_009914,3.226337
TEST_009915,2.826023
TEST_009916,3.7507815
TEST_009917,2.9063368
TEST_009918,3.251987
TEST_009919,3.5084467
TEST_009920,2.8018131
TEST_009921,3.595333
TEST_009922,3.2223318
TEST_009923,2.9668305
TEST_009924,3.0628717
TEST_009925,7.185791
TEST_009926,7.007458
TEST_009927,6.1082535
TEST_009928,6.502351
TEST_009929,6.74255
TEST_009930,6.957826
TEST_009931,7.0086575
TEST_009932,6.9262376
TEST_009933,6.259248
TEST_009934,7.2715006
TEST_009935,7.0919023
TEST_009936,7.2648892
TEST_009937,7.2223024
TEST_009938,7.1489363
TEST_009939,6.8286524
TEST_009940,7.0019794
TEST_009941,6.573647
TEST_009942,6.661994
TEST_009943,6.9348497
TEST_009944,6.972261
TEST_009945,6.9848404
TEST_009946,6.6395974
TEST_009947,6.6889176
TEST_009948,6.905593
TEST_009949,7.0365624
TEST_009950,20.2306
TEST_009951,25.128237
TEST_009952,28.721462
TEST_009953,29.44052
TEST_009954,29.373981
TEST_009955,30.448143
TEST_009956,29.97339
TEST_009957,29.970724
TEST_009958,30.157663
TEST_009959,29.684885
TEST_009960,29.319633
TEST_009961,29.392435
TEST_009962,29.772558
TEST_009963,30.221128
TEST_009964,30.13641
TEST_009965,31.70146
TEST_009966,31.43182
TEST_009967,31.114855
TEST_009968,31.892704
TEST_009969,32.668964
TEST_009970,32.115437
TEST_009971,30.738705
TEST_009972,31.660019
TEST_009973,32.000423
TEST_009974,31.154724
TEST_009975,20.759863
TEST_009976,28.398037
TEST_009977,32.6222
TEST_009978,34.511242
TEST_009979,34.935856
TEST_009980,33.399178
TEST_009981,33.624695
TEST_009982,34.002766
TEST_009983,33.653614
TEST_009984,33.712025
TEST_009985,32.458607
TEST_009986,34.659355
TEST_009987,33.80661
TEST_009988,35.578503
TEST_009989,33.35087
TEST_009990,34.45144
TEST_009991,34.831173
TEST_009992,34.933907
TEST_009993,35.03655
TEST_009994,34.546574
TEST_009995,35.31529
TEST_009996,35.36219
TEST_009997,34.971912
TEST_009998,34.04757
TEST_009999,33.74688
TEST_010000,5.8403187
TEST_010001,6.2087417
TEST_010002,6.388809
TEST_010003,6.0330935
TEST_010004,4.70046
TEST_010005,5.0960026
TEST_010006,4.8860126
TEST_010007,5.452446
TEST_010008,5.9067044
TEST_010009,5.8515034
TEST_010010,5.189438
TEST_010011,4.545172
TEST_010012,4.9840016
TEST_010013,4.667201
TEST_010014,5.042102
TEST_010015,4.720428
TEST_010016,4.985537
TEST_010017,5.094074
TEST_010018,5.529707
TEST_010019,4.971312
TEST_010020,4.5203543
TEST_010021,4.7036357
TEST_010022,5.498376
TEST_010023,5.8331604
TEST_010024,5.449466
TEST_010025,18.475943
TEST_010026,26.278133
TEST_010027,31.031109
TEST_010028,33.54508
TEST_010029,35.2539
TEST_010030,36.50649
TEST_010031,37.274677
TEST_010032,36.17978
TEST_010033,36.012417
TEST_010034,35.263477
TEST_010035,35.17381
TEST_010036,34.28639
TEST_010037,34.107307
TEST_010038,33.79714
TEST_010039,33.99146
TEST_010040,33.405792
TEST_010041,33.945442
TEST_010042,34.894196
TEST_010043,35.027107
TEST_010044,34.991894
TEST_010045,34.80797
TEST_010046,35.536743
TEST_010047,34.842
TEST_010048,35.13524
TEST_010049,35.0967
TEST_010050,3.3234863
TEST_010051,3.427966
TEST_010052,3.3568523
TEST_010053,3.3245609
TEST_010054,3.4449537
TEST_010055,3.0910113
TEST_010056,3.297925
TEST_010057,2.9856777
TEST_010058,3.3424423
TEST_010059,3.249935
TEST_010060,3.343948
TEST_010061,3.343515
TEST_010062,3.3518925
TEST_010063,3.2830544
TEST_010064,3.3079066
TEST_010065,2.8589017
TEST_010066,3.390422
TEST_010067,3.3866568
TEST_010068,3.3238568
TEST_010069,3.30815
TEST_010070,3.4056687
TEST_010071,3.4221253
TEST_010072,3.3928316
TEST_010073,3.3612506
TEST_010074,3.395136
TEST_010075,16.239267
TEST_010076,23.54303
TEST_010077,33.058086
TEST_010078,34.342426
TEST_010079,34.829746
TEST_010080,34.32058
TEST_010081,33.542553
TEST_010082,33.916172
TEST_010083,33.507263
TEST_010084,33.335396
TEST_010085,33.917503
TEST_010086,34.576893
TEST_010087,34.33431
TEST_010088,34.448357
TEST_010089,33.95622
TEST_010090,35.03166
TEST_010091,36.77722
TEST_010092,37.802246
TEST_010093,36.707104
TEST_010094,34.660954
TEST_010095,33.949238
TEST_010096,34.873787
TEST_010097,36.191944
TEST_010098,36.225815
TEST_010099,34.47101
TEST_010100,20.91274
TEST_010101,28.651922
TEST_010102,30.572834
TEST_010103,31.91317
TEST_010104,32.56958
TEST_010105,31.841997
TEST_010106,31.641151
TEST_010107,32.274734
TEST_010108,30.904722
TEST_010109,29.723318
TEST_010110,29.992985
TEST_010111,31.062458
TEST_010112,32.114613
TEST_010113,31.31795
TEST_010114,30.851807
TEST_010115,31.897566
TEST_010116,31.82614
TEST_010117,31.814007
TEST_010118,32.114067
TEST_010119,32.074642
TEST_010120,32.01447
TEST_010121,31.630566
TEST_010122,31.289452
TEST_010123,31.74166
TEST_010124,31.939493
TEST_010125,8.814488
TEST_010126,8.134027
TEST_010127,7.8139677
TEST_010128,6.3600135
TEST_010129,5.784793
TEST_010130,6.409611
TEST_010131,6.106111
TEST_010132,5.9424453
TEST_010133,5.6548095
TEST_010134,6.7939506
TEST_010135,5.800166
TEST_010136,6.3996744
TEST_010137,5.9169693
TEST_010138,5.5881577
TEST_010139,5.9649596
TEST_010140,5.2165885
TEST_010141,5.030737
TEST_010142,5.1653657
TEST_010143,5.3333063
TEST_010144,5.238802
TEST_010145,6.021673
TEST_010146,6.9603853
TEST_010147,6.9970593
TEST_010148,7.7628574
TEST_010149,7.2065854
TEST_010150,5.6191187
TEST_010151,5.3236327
TEST_010152,4.8921576
TEST_010153,4.8711166
TEST_010154,5.0521765
TEST_010155,5.2038183
TEST_010156,5.82505
TEST_010157,5.789974
TEST_010158,4.8089
TEST_010159,4.8644347
TEST_010160,4.2323365
TEST_010161,5.5863075
TEST_010162,4.970198
TEST_010163,5.293554
TEST_010164,4.2787757
TEST_010165,4.158298
TEST_010166,4.635802
TEST_010167,5.341502
TEST_010168,6.184996
TEST_010169,5.288345
TEST_010170,5.040822
TEST_010171,4.8841705
TEST_010172,4.975666
TEST_010173,5.0289216
TEST_010174,5.156624
TEST_010175,2.7015212
TEST_010176,2.4095998
TEST_010177,2.3580315
TEST_010178,1.609015
TEST_010179,1.6307111
TEST_010180,1.104971
TEST_010181,1.463693
TEST_010182,1.895565
TEST_010183,2.4418197
TEST_010184,2.3755405
TEST_010185,1.9848655
TEST_010186,2.8225224
TEST_010187,2.3979518
TEST_010188,2.1727886
TEST_010189,2.2181156
TEST_010190,2.228233
TEST_010191,2.3264718
TEST_010192,1.9371876
TEST_010193,2.0945485
TEST_010194,1.8205758
TEST_010195,1.2055993
TEST_010196,2.4698164
TEST_010197,2.2069147
TEST_010198,2.152701
TEST_010199,2.0463994
TEST_010200,4.3376627
TEST_010201,4.4289246
TEST_010202,4.347936
TEST_010203,4.266285
TEST_010204,4.0795703
TEST_010205,4.31838
TEST_010206,4.2237263
TEST_010207,4.0604076
TEST_010208,4.1695733
TEST_010209,4.320093
TEST_010210,4.363341
TEST_010211,4.302864
TEST_010212,4.3509736
TEST_010213,4.400081
TEST_010214,4.2323403
TEST_010215,4.3632455
TEST_010216,4.6622763
TEST_010217,4.461649
TEST_010218,4.461303
TEST_010219,4.2500167
TEST_010220,4.4233704
TEST_010221,4.126004
TEST_010222,4.2281523
TEST_010223,4.4135814
TEST_010224,4.4529257
TEST_010225,5.8579626
TEST_010226,5.4632583
TEST_010227,5.5418663
TEST_010228,4.421343
TEST_010229,4.945633
TEST_010230,5.4945474
TEST_010231,5.48072
TEST_010232,4.753067
TEST_010233,4.609718
TEST_010234,5.110942
TEST_010235,5.9817867
TEST_010236,5.602739
TEST_010237,5.0016146
TEST_010238,5.0437307
TEST_010239,4.4705887
TEST_010240,5.024076
TEST_010241,5.3260016
TEST_010242,4.6463475
TEST_010243,4.6799526
TEST_010244,4.8753505
TEST_010245,5.3832245
TEST_010246,5.021774
TEST_010247,5.1050386
TEST_010248,5.194837
TEST_010249,4.9951816
TEST_010250,23.027872
TEST_010251,31.350346
TEST_010252,29.940643
TEST_010253,25.49823
TEST_010254,18.792025
TEST_010255,25.146652
TEST_010256,23.051365
TEST_010257,22.92646
TEST_010258,28.60843
TEST_010259,27.911863
TEST_010260,28.350435
TEST_010261,25.727484
TEST_010262,27.322353
TEST_010263,22.547678
TEST_010264,21.218569
TEST_010265,28.397036
TEST_010266,30.724573
TEST_010267,34.049908
TEST_010268,31.9807
TEST_010269,28.475374
TEST_010270,29.022236
TEST_010271,24.713465
TEST_010272,25.836239
TEST_010273,24.53848
TEST_010274,33.794353
TEST_010275,12.893942
TEST_010276,17.525757
TEST_010277,22.358442
TEST_010278,26.042366
TEST_010279,21.185976
TEST_010280,16.272049
TEST_010281,16.919796
TEST_010282,21.369364
TEST_010283,28.92484
TEST_010284,32.64086
TEST_010285,33.41336
TEST_010286,32.987545
TEST_010287,32.942844
TEST_010288,33.154682
TEST_010289,32.548447
TEST_010290,32.37344
TEST_010291,31.460508
TEST_010292,32.698257
TEST_010293,32.19703
TEST_010294,32.834034
TEST_010295,31.920546
TEST_010296,31.428715
TEST_010297,31.802673
TEST_010298,31.760683
TEST_010299,31.738277
TEST_010300,16.659182
TEST_010301,20.781506
TEST_010302,18.28091
TEST_010303,13.83493
TEST_010304,11.8531275
TEST_010305,9.740727
TEST_010306,10.198136
TEST_010307,13.427686
TEST_010308,19.291096
TEST_010309,19.81795
TEST_010310,11.357149
TEST_010311,9.400682
TEST_010312,10.476525
TEST_010313,15.409424
TEST_010314,16.809364
TEST_010315,20.35916
TEST_010316,20.23474
TEST_010317,18.076391
TEST_010318,14.212608
TEST_010319,15.137888
TEST_010320,19.296955
TEST_010321,21.091726
TEST_010322,18.957027
TEST_010323,21.604778
TEST_010324,20.634703
TEST_010325,25.960957
TEST_010326,36.965023
TEST_010327,39.904217
TEST_010328,44.020164
TEST_010329,42.83755
TEST_010330,41.95359
TEST_010331,40.86953
TEST_010332,39.793175
TEST_010333,38.52285
TEST_010334,38.46752
TEST_010335,39.980625
TEST_010336,40.234303
TEST_010337,40.279858
TEST_010338,39.77437
TEST_010339,41.1018
TEST_010340,41.835464
TEST_010341,40.943634
TEST_010342,39.765503
TEST_010343,39.609264
TEST_010344,41.13055
TEST_010345,41.360855
TEST_010346,41.187965
TEST_010347,40.37419
TEST_010348,41.259804
TEST_010349,41.855194
TEST_010350,4.638815
TEST_010351,4.5758033
TEST_010352,4.57349
TEST_010353,4.57397
TEST_010354,4.3504176
TEST_010355,4.4667253
TEST_010356,4.512809
TEST_010357,4.409343
TEST_010358,4.4829707
TEST_010359,4.4984913
TEST_010360,4.647414
TEST_010361,4.6331587
TEST_010362,6.1271124
TEST_010363,4.310794
TEST_010364,4.543159
TEST_010365,6.1538672
TEST_010366,4.71323
TEST_010367,4.874782
TEST_010368,5.1032867
TEST_010369,5.5538316
TEST_010370,5.367479
TEST_010371,4.699202
TEST_010372,4.674104
TEST_010373,4.520593
TEST_010374,4.6996875
TEST_010375,25.94451
TEST_010376,33.07133
TEST_010377,33.54147
TEST_010378,33.28306
TEST_010379,32.906685
TEST_010380,31.885279
TEST_010381,31.655025
TEST_010382,31.820105
TEST_010383,31.645142
TEST_010384,32.42011
TEST_010385,33.01258
TEST_010386,33.00208
TEST_010387,34.113976
TEST_010388,33.842922
TEST_010389,33.503716
TEST_010390,33.52478
TEST_010391,34.895744
TEST_010392,33.981064
TEST_010393,33.157223
TEST_010394,33.891052
TEST_010395,35.10204
TEST_010396,33.808323
TEST_010397,33.400105
TEST_010398,34.19554
TEST_010399,34.457367
TEST_010400,3.5398498
TEST_010401,3.500748
TEST_010402,3.402789
TEST_010403,3.2337418
TEST_010404,2.8618698
TEST_010405,2.8606331
TEST_010406,3.4006996
TEST_010407,3.358931
TEST_010408,3.3170536
TEST_010409,3.346329
TEST_010410,3.2763646
TEST_010411,3.43515
TEST_010412,3.1635416
TEST_010413,3.053177
TEST_010414,2.8284652
TEST_010415,3.1441956
TEST_010416,3.2285104
TEST_010417,3.3131092
TEST_010418,3.288163
TEST_010419,3.2454257
TEST_010420,3.179979
TEST_010421,3.0953035
TEST_010422,3.317316
TEST_010423,3.2386305
TEST_010424,3.4334881
TEST_010425,7.7750382
TEST_010426,7.537203
TEST_010427,7.518839
TEST_010428,6.533042
TEST_010429,6.3803806
TEST_010430,5.9643326
TEST_010431,5.5066094
TEST_010432,6.3067346
TEST_010433,6.3145337
TEST_010434,6.175765
TEST_010435,6.159214
TEST_010436,6.3984613
TEST_010437,6.4271717
TEST_010438,6.3647556
TEST_010439,6.127434
TEST_010440,7.1514845
TEST_010441,7.7540836
TEST_010442,6.6395025
TEST_010443,6.0003915
TEST_010444,6.258842
TEST_010445,6.194607
TEST_010446,6.4693584
TEST_010447,6.126134
TEST_010448,6.182759
TEST_010449,6.3455296
TEST_010450,19.359274
TEST_010451,26.623161
TEST_010452,32.700417
TEST_010453,35.268734
TEST_010454,36.30288
TEST_010455,35.283188
TEST_010456,35.256817
TEST_010457,37.384212
TEST_010458,37.718178
TEST_010459,38.324017
TEST_010460,38.08781
TEST_010461,40.939804
TEST_010462,41.489662
TEST_010463,41.323593
TEST_010464,40.31884
TEST_010465,40.876072
TEST_010466,44.07498
TEST_010467,44.740833
TEST_010468,41.72322
TEST_010469,42.387024
TEST_010470,41.87655
TEST_010471,42.479248
TEST_010472,42.562767
TEST_010473,42.745937
TEST_010474,43.39176
TEST_010475,17.62502
TEST_010476,20.945005
TEST_010477,27.367365
TEST_010478,33.63125
TEST_010479,35.891586
TEST_010480,39.107403
TEST_010481,38.994408
TEST_010482,38.02082
TEST_010483,39.309605
TEST_010484,37.895737
TEST_010485,38.176414
TEST_010486,39.630573
TEST_010487,34.955334
TEST_010488,36.870716
TEST_010489,37.344517
TEST_010490,38.465546
TEST_010491,40.560726
TEST_010492,42.882008
TEST_010493,38.49762
TEST_010494,39.07859
TEST_010495,38.75097
TEST_010496,41.02866
TEST_010497,42.558125
TEST_010498,40.309883
TEST_010499,41.173695
TEST_010500,27.835558
TEST_010501,29.684368
TEST_010502,32.76703
TEST_010503,33.026665
TEST_010504,33.15422
TEST_010505,33.854687
TEST_010506,33.029366
TEST_010507,32.641968
TEST_010508,31.862492
TEST_010509,31.806057
TEST_010510,31.862566
TEST_010511,31.552036
TEST_010512,31.439886
TEST_010513,32.128254
TEST_010514,33.161633
TEST_010515,33.703667
TEST_010516,32.771473
TEST_010517,33.00931
TEST_010518,33.406406
TEST_010519,34.465546
TEST_010520,33.61295
TEST_010521,36.02412
TEST_010522,36.071053
TEST_010523,36.373295
TEST_010524,35.142258
TEST_010525,7.7508955
TEST_010526,8.112788
TEST_010527,8.058484
TEST_010528,7.557649
TEST_010529,7.6136584
TEST_010530,7.0669684
TEST_010531,7.2913227
TEST_010532,7.8157244
TEST_010533,7.874951
TEST_010534,7.8657255
TEST_010535,7.9512134
TEST_010536,7.380032
TEST_010537,7.389847
TEST_010538,7.6574
TEST_010539,7.881849
TEST_010540,7.9119496
TEST_010541,7.787431
TEST_010542,8.215775
TEST_010543,8.103601
TEST_010544,7.8162622
TEST_010545,7.998557
TEST_010546,8.132075
TEST_010547,8.460845
TEST_010548,8.289142
TEST_010549,7.874947
TEST_010550,22.291264
TEST_010551,30.08595
TEST_010552,30.759361
TEST_010553,31.302473
TEST_010554,31.535656
TEST_010555,30.782095
TEST_010556,30.499191
TEST_010557,30.776722
TEST_010558,30.927292
TEST_010559,30.59972
TEST_010560,30.580475
TEST_010561,31.15405
TEST_010562,30.482792
TEST_010563,30.81684
TEST_010564,30.608242
TEST_010565,30.72404
TEST_010566,31.025974
TEST_010567,30.840685
TEST_010568,30.386343
TEST_010569,30.125475
TEST_010570,30.611195
TEST_010571,31.301756
TEST_010572,30.407228
TEST_010573,30.97658
TEST_010574,30.628998
TEST_010575,7.6804953
TEST_010576,6.0853887
TEST_010577,5.711264
TEST_010578,6.4894123
TEST_010579,8.353016
TEST_010580,8.26675
TEST_010581,8.592505
TEST_010582,7.227694
TEST_010583,6.991188
TEST_010584,6.9512997
TEST_010585,8.448473
TEST_010586,8.583085
TEST_010587,8.478533
TEST_010588,7.4145365
TEST_010589,7.6330166
TEST_010590,8.249807
TEST_010591,8.066802
TEST_010592,6.6718636
TEST_010593,6.6304927
TEST_010594,7.64782
TEST_010595,7.255344
TEST_010596,7.565973
TEST_010597,7.302863
TEST_010598,7.1118045
TEST_010599,8.075597
TEST_010600,16.911575
TEST_010601,21.525808
TEST_010602,25.320234
TEST_010603,28.738216
TEST_010604,29.01562
TEST_010605,26.20674
TEST_010606,27.359333
TEST_010607,28.803526
TEST_010608,35.376373
TEST_010609,37.96084
TEST_010610,37.829475
TEST_010611,37.548527
TEST_010612,35.641247
TEST_010613,32.120052
TEST_010614,34.902878
TEST_010615,37.953354
TEST_010616,38.649467
TEST_010617,36.18144
TEST_010618,33.974075
TEST_010619,28.418518
TEST_010620,27.977594
TEST_010621,26.323978
TEST_010622,32.9999
TEST_010623,37.652653
TEST_010624,38.22322
TEST_010625,2.960169
TEST_010626,3.5303776
TEST_010627,2.7679214
TEST_010628,2.8717685
TEST_010629,2.656116
TEST_010630,3.008351
TEST_010631,3.0472398
TEST_010632,3.3509831
TEST_010633,2.6049178
TEST_010634,2.7182524
TEST_010635,2.9067044
TEST_010636,2.7425642
TEST_010637,3.6329212
TEST_010638,2.8133566
TEST_010639,2.6682682
TEST_010640,3.601548
TEST_010641,3.0923948
TEST_010642,3.0771651
TEST_010643,3.2382114
TEST_010644,3.1750977
TEST_010645,2.8335662
TEST_010646,2.6496623
TEST_010647,2.751773
TEST_010648,3.263861
TEST_010649,3.013577
TEST_010650,11.6252165
TEST_010651,11.254858
TEST_010652,9.190577
TEST_010653,5.990896
TEST_010654,5.990462
TEST_010655,7.056322
TEST_010656,8.773108
TEST_010657,8.63085
TEST_010658,6.539645
TEST_010659,5.7047014
TEST_010660,5.7232294
TEST_010661,6.3059735
TEST_010662,8.210176
TEST_010663,8.573755
TEST_010664,6.5304065
TEST_010665,5.818944
TEST_010666,7.9612746
TEST_010667,9.349764
TEST_010668,9.595081
TEST_010669,9.381314
TEST_010670,6.747374
TEST_010671,6.046407
TEST_010672,6.0955553
TEST_010673,6.278831
TEST_010674,6.098769
TEST_010675,5.9180613
TEST_010676,5.8650002
TEST_010677,5.9014134
TEST_010678,6.079436
TEST_010679,5.8775334
TEST_010680,5.543582
TEST_010681,5.6938276
TEST_010682,5.715715
TEST_010683,5.4399233
TEST_010684,5.7831197
TEST_010685,5.9042
TEST_010686,6.2143464
TEST_010687,5.849145
TEST_010688,6.0170283
TEST_010689,5.943908
TEST_010690,5.8964133
TEST_010691,5.8080277
TEST_010692,5.566988
TEST_010693,5.7286615
TEST_010694,5.7561073
TEST_010695,5.9124866
TEST_010696,5.830893
TEST_010697,5.912353
TEST_010698,6.125228
TEST_010699,6.227439
TEST_010700,13.297548
TEST_010701,20.645155
TEST_010702,26.164944
TEST_010703,30.597012
TEST_010704,30.118965
TEST_010705,29.99923
TEST_010706,29.633417
TEST_010707,30.825268
TEST_010708,33.446194
TEST_010709,34.49988
TEST_010710,35.598354
TEST_010711,34.566105
