ID,avg_delay_minutes_next_30m
TEST_009164,5.7872353
TEST_009165,5.960449
TEST_009166,6.035969
TEST_009167,5.4386497
TEST_009168,5.361169
TEST_009169,5.9113255
TEST_009170,6.0506287
TEST_009171,6.0735183
TEST_009172,6.4295907
TEST_009173,6.455015
TEST_009174,7.0687485
TEST_009175,17.47125
TEST_009176,24.938711
TEST_009177,30.075836
TEST_009178,31.808392
TEST_009179,33.570972
TEST_009180,35.809822
TEST_009181,37.039383
TEST_009182,34.694492
TEST_009183,34.404068
TEST_009184,33.101334
TEST_009185,34.19052
TEST_009186,34.246395
TEST_009187,35.18042
TEST_009188,34.44114
TEST_009189,36.157257
TEST_009190,36.1973
TEST_009191,37.509357
TEST_009192,36.72525
TEST_009193,34.96122
TEST_009194,36.09054
TEST_009195,37.40782
TEST_009196,38.67649
TEST_009197,39.416718
TEST_009198,39.378304
TEST_009199,38.092632
TEST_009200,16.570269
TEST_009201,24.99489
TEST_009202,28.248144
TEST_009203,29.318966
TEST_009204,31.95917
TEST_009205,36.14909
TEST_009206,37.387142
TEST_009207,39.343365
TEST_009208,41.477844
TEST_009209,42.85516
TEST_009210,39.840286
TEST_009211,39.476665
TEST_009212,45.522488
TEST_009213,47.750004
TEST_009214,37.78125
TEST_009215,28.816025
TEST_009216,30.360268
TEST_009217,29.718882
TEST_009218,39.223667
TEST_009219,44.23145
TEST_009220,46.85707
TEST_009221,46.268925
TEST_009222,40.173615
TEST_009223,41.056816
TEST_009224,36.6382
TEST_009225,16.003286
TEST_009226,20.053226
TEST_009227,25.012253
TEST_009228,30.331192
TEST_009229,30.986862
TEST_009230,31.150444
TEST_009231,32.010883
TEST_009232,33.972553
TEST_009233,33.01602
TEST_009234,32.494907
TEST_009235,30.692854
TEST_009236,35.069508
TEST_009237,38.4442
TEST_009238,41.360813
TEST_009239,41.811707
TEST_009240,40.149742
TEST_009241,39.787056
TEST_009242,38.40553
TEST_009243,37.123684
TEST_009244,36.849773
TEST_009245,38.369274
TEST_009246,37.716488
TEST_009247,37.634834
TEST_009248,39.16424
TEST_009249,39.420128
TEST_009250,26.180336
TEST_009251,36.669037
TEST_009252,37.16945
TEST_009253,36.8091
TEST_009254,36.392048
TEST_009255,36.579376
TEST_009256,36.95141
TEST_009257,37.289673
TEST_009258,36.005684
TEST_009259,34.68652
TEST_009260,34.584797
TEST_009261,34.802708
TEST_009262,35.436314
TEST_009263,37.224625
TEST_009264,37.652252
TEST_009265,36.743797
TEST_009266,37.257458
TEST_009267,35.262337
TEST_009268,35.161247
TEST_009269,36.60422
TEST_009270,37.018578
TEST_009271,36.178333
TEST_009272,36.61463
TEST_009273,37.012325
TEST_009274,36.61641
TEST_009275,6.823621
TEST_009276,7.3823447
TEST_009277,13.484571
TEST_009278,13.164792
TEST_009279,19.608799
TEST_009280,22.623327
TEST_009281,23.789413
TEST_009282,27.5554
TEST_009283,28.862328
TEST_009284,33.665085
TEST_009285,33.043575
TEST_009286,35.67474
TEST_009287,31.179138
TEST_009288,29.276651
TEST_009289,34.4009
TEST_009290,40.386566
TEST_009291,37.272327
TEST_009292,34.546825
TEST_009293,37.22277
TEST_009294,34.241688
TEST_009295,34.312527
TEST_009296,35.591515
TEST_009297,41.061554
TEST_009298,37.90883
TEST_009299,40.772552
TEST_009300,12.500857
TEST_009301,17.166443
TEST_009302,28.14706
TEST_009303,31.75875
TEST_009304,33.079735
TEST_009305,34.50665
TEST_009306,34.777794
TEST_009307,35.146996
TEST_009308,36.281006
TEST_009309,35.23714
TEST_009310,34.29099
TEST_009311,35.21678
TEST_009312,36.019764
TEST_009313,35.942497
TEST_009314,35.87043
TEST_009315,37.259235
TEST_009316,38.545837
TEST_009317,39.337025
TEST_009318,39.147175
TEST_009319,37.953598
TEST_009320,35.41093
TEST_009321,35.55511
TEST_009322,35.050648
TEST_009323,36.216206
TEST_009324,37.491356
TEST_009325,7.2480936
TEST_009326,7.3281126
TEST_009327,7.2909956
TEST_009328,7.232635
TEST_009329,7.1527076
TEST_009330,7.1558876
TEST_009331,7.155922
TEST_009332,7.2567143
TEST_009333,7.183355
TEST_009334,7.186236
TEST_009335,7.0273037
TEST_009336,7.1843433
TEST_009337,7.349394
TEST_009338,7.1574326
TEST_009339,7.2060785
TEST_009340,7.7598257
TEST_009341,8.163456
TEST_009342,7.7224255
TEST_009343,7.7027574
TEST_009344,8.138366
TEST_009345,8.387818
TEST_009346,7.3190303
TEST_009347,6.925146
TEST_009348,7.025515
TEST_009349,7.050384
TEST_009350,3.4010158
TEST_009351,3.6123567
TEST_009352,3.9233954
TEST_009353,3.4786162
TEST_009354,2.9851818
TEST_009355,2.8261898
TEST_009356,2.8111293
TEST_009357,2.9691195
TEST_009358,2.9372418
TEST_009359,3.2420146
TEST_009360,3.7258773
TEST_009361,3.2017255
TEST_009362,3.1112082
TEST_009363,3.117313
TEST_009364,2.9846056
TEST_009365,3.110042
TEST_009366,2.9164681
TEST_009367,3.0991917
TEST_009368,3.0024993
TEST_009369,3.215884
TEST_009370,3.3197262
TEST_009371,3.008356
TEST_009372,3.147734
TEST_009373,2.9565587
TEST_009374,3.1981745
TEST_009375,7.350104
TEST_009376,8.0879545
TEST_009377,8.782114
TEST_009378,8.791296
TEST_009379,7.6389427
TEST_009380,7.020442
TEST_009381,6.937406
TEST_009382,7.1880884
TEST_009383,7.8533983
TEST_009384,8.533229
TEST_009385,9.455345
TEST_009386,9.620089
TEST_009387,9.024267
TEST_009388,7.2161098
TEST_009389,7.0824285
TEST_009390,7.2579637
TEST_009391,7.4095054
TEST_009392,8.582143
TEST_009393,9.487192
TEST_009394,8.40595
TEST_009395,6.8787146
TEST_009396,6.304861
TEST_009397,6.8614383
TEST_009398,7.8325973
TEST_009399,8.6032
TEST_009400,10.754796
TEST_009401,13.516503
TEST_009402,14.625801
TEST_009403,16.622187
TEST_009404,20.636312
TEST_009405,23.97757
TEST_009406,25.835566
TEST_009407,27.28821
TEST_009408,27.090399
TEST_009409,27.299187
TEST_009410,27.68255
TEST_009411,28.371723
TEST_009412,28.200691
TEST_009413,28.222628
TEST_009414,28.946976
TEST_009415,30.594606
TEST_009416,31.090746
TEST_009417,30.630411
TEST_009418,31.276392
TEST_009419,31.225126
TEST_009420,28.433308
TEST_009421,28.49967
TEST_009422,28.024572
TEST_009423,28.589024
TEST_009424,30.185781
TEST_009425,5.5661216
TEST_009426,5.418265
TEST_009427,5.629947
TEST_009428,5.3043375
TEST_009429,5.185206
TEST_009430,4.99477
TEST_009431,5.191732
TEST_009432,5.205652
TEST_009433,5.149111
TEST_009434,5.245642
TEST_009435,5.4452558
TEST_009436,5.276168
TEST_009437,5.1954217
TEST_009438,5.3486814
TEST_009439,5.5032215
TEST_009440,5.4327374
TEST_009441,5.6148586
TEST_009442,5.7887626
TEST_009443,5.523382
TEST_009444,5.5101023
TEST_009445,5.412175
TEST_009446,5.433648
TEST_009447,5.494863
TEST_009448,5.416259
TEST_009449,5.4388785
TEST_009450,3.926958
TEST_009451,3.8701863
TEST_009452,3.8460655
TEST_009453,3.8746316
TEST_009454,3.7289107
TEST_009455,3.6551645
TEST_009456,3.72043
TEST_009457,3.67413
TEST_009458,3.6978974
TEST_009459,3.818306
TEST_009460,3.914207
TEST_009461,3.7049353
TEST_009462,3.7417512
TEST_009463,3.6939125
TEST_009464,3.5917752
TEST_009465,3.584299
TEST_009466,3.5674217
TEST_009467,3.7233055
TEST_009468,3.743835
TEST_009469,3.7258534
TEST_009470,3.723269
TEST_009471,3.7063415
TEST_009472,3.7480433
TEST_009473,3.7943225
TEST_009474,3.8640082
TEST_009475,6.5200863
TEST_009476,6.7177114
TEST_009477,6.871498
TEST_009478,6.474655
TEST_009479,6.317868
TEST_009480,6.487438
TEST_009481,6.327636
TEST_009482,6.3785696
TEST_009483,6.806806
TEST_009484,6.9746633
TEST_009485,6.626382
TEST_009486,6.201417
TEST_009487,6.4451537
TEST_009488,6.7761827
TEST_009489,7.163786
TEST_009490,6.963661
TEST_009491,6.568044
TEST_009492,6.3579593
TEST_009493,6.2499375
TEST_009494,6.2004027
TEST_009495,6.1176715
TEST_009496,6.9382305
TEST_009497,7.108794
TEST_009498,6.8614564
TEST_009499,7.0360236
TEST_009500,18.916162
TEST_009501,24.479502
TEST_009502,31.309103
TEST_009503,31.374731
TEST_009504,31.023237
TEST_009505,31.087706
TEST_009506,31.269749
TEST_009507,31.532043
TEST_009508,31.335297
TEST_009509,30.810682
TEST_009510,30.972298
TEST_009511,30.585602
TEST_009512,30.5224
TEST_009513,30.904636
TEST_009514,30.47065
TEST_009515,31.209034
TEST_009516,31.34328
TEST_009517,33.22849
TEST_009518,33.293674
TEST_009519,35.39795
TEST_009520,36.43999
TEST_009521,32.538467
TEST_009522,33.04607
TEST_009523,31.353521
TEST_009524,31.305973
TEST_009525,5.5698295
TEST_009526,7.081671
TEST_009527,7.7707114
TEST_009528,5.9133782
TEST_009529,4.748944
TEST_009530,4.0937657
TEST_009531,4.0056715
TEST_009532,4.3289084
TEST_009533,5.098909
TEST_009534,5.521093
TEST_009535,5.4385185
TEST_009536,4.8052197
TEST_009537,4.044112
TEST_009538,4.043728
TEST_009539,4.290348
TEST_009540,4.2742085
TEST_009541,4.4857078
TEST_009542,4.5978494
TEST_009543,4.194524
TEST_009544,4.023446
TEST_009545,4.042752
TEST_009546,4.2736897
TEST_009547,4.6640096
TEST_009548,4.859272
TEST_009549,4.957484
TEST_009550,20.160677
TEST_009551,28.1157
TEST_009552,31.20182
TEST_009553,31.599165
TEST_009554,32.633953
TEST_009555,31.865208
TEST_009556,31.589817
TEST_009557,31.379013
TEST_009558,30.90674
TEST_009559,31.510015
TEST_009560,32.27941
TEST_009561,32.965652
TEST_009562,31.667553
TEST_009563,31.315163
TEST_009564,31.5211
TEST_009565,33.38673
TEST_009566,36.051064
TEST_009567,35.086086
TEST_009568,34.061985
TEST_009569,35.35918
TEST_009570,34.797726
TEST_009571,34.14927
TEST_009572,31.57903
TEST_009573,31.664576
TEST_009574,31.582859
TEST_009575,20.767612
TEST_009576,29.042477
TEST_009577,33.326473
TEST_009578,33.722622
TEST_009579,33.12725
TEST_009580,31.491266
TEST_009581,31.566122
TEST_009582,32.620937
TEST_009583,33.390694
TEST_009584,33.445606
TEST_009585,34.035427
TEST_009586,33.549152
TEST_009587,33.16586
TEST_009588,35.151566
TEST_009589,34.21252
TEST_009590,33.35144
TEST_009591,34.122128
TEST_009592,33.330887
TEST_009593,31.37159
TEST_009594,33.88639
TEST_009595,35.05499
TEST_009596,35.82644
TEST_009597,36.02493
TEST_009598,34.046204
TEST_009599,33.91209
TEST_009600,5.641956
TEST_009601,5.6415324
TEST_009602,5.9134026
TEST_009603,5.928953
TEST_009604,5.0627737
TEST_009605,5.3670983
TEST_009606,5.394574
TEST_009607,6.544393
TEST_009608,5.8245564
TEST_009609,5.72545
TEST_009610,5.8539677
TEST_009611,5.625476
TEST_009612,5.878058
TEST_009613,5.9687734
TEST_009614,5.8613214
TEST_009615,5.624398
TEST_009616,5.7160945
TEST_009617,5.63984
TEST_009618,5.3076034
TEST_009619,5.2373934
TEST_009620,5.1652837
TEST_009621,5.9268084
TEST_009622,6.7680655
TEST_009623,5.3252616
TEST_009624,5.8886952
TEST_009625,3.2902303
TEST_009626,3.1724672
TEST_009627,3.1288118
TEST_009628,3.1519444
TEST_009629,3.0851686
TEST_009630,3.1048913
TEST_009631,3.3227773
TEST_009632,3.1181734
TEST_009633,3.3243861
TEST_009634,3.070695
TEST_009635,3.0270057
TEST_009636,3.1031408
TEST_009637,3.1067739
TEST_009638,3.0846405
TEST_009639,3.116483
TEST_009640,3.0563695
TEST_009641,3.098459
TEST_009642,3.0367525
TEST_009643,2.9953592
TEST_009644,3.1286275
TEST_009645,3.1516063
TEST_009646,3.177956
TEST_009647,3.0840225
TEST_009648,2.998676
TEST_009649,3.166785
TEST_009650,9.639112
TEST_009651,9.911971
TEST_009652,11.087758
TEST_009653,10.728119
TEST_009654,9.922276
TEST_009655,9.802335
TEST_009656,8.844322
TEST_009657,9.053077
TEST_009658,9.223988
TEST_009659,9.41925
TEST_009660,10.0643425
TEST_009661,11.127904
TEST_009662,11.549884
TEST_009663,11.274814
TEST_009664,10.919436
TEST_009665,10.013156
TEST_009666,9.556145
TEST_009667,9.086207
TEST_009668,9.642174
TEST_009669,9.976906
TEST_009670,9.837515
TEST_009671,10.10084
TEST_009672,10.502269
TEST_009673,10.611369
TEST_009674,10.229453
TEST_009675,25.43205
TEST_009676,31.616474
TEST_009677,31.520893
TEST_009678,32.328014
TEST_009679,34.5302
TEST_009680,33.989624
TEST_009681,33.37076
TEST_009682,31.527775
TEST_009683,31.453035
TEST_009684,31.38895
TEST_009685,31.581047
TEST_009686,31.627754
TEST_009687,32.305973
TEST_009688,31.669674
TEST_009689,31.396605
TEST_009690,31.58446
TEST_009691,31.49935
TEST_009692,32.631737
TEST_009693,33.785637
TEST_009694,33.557373
TEST_009695,32.74942
TEST_009696,31.965042
TEST_009697,32.42746
TEST_009698,34.352802
TEST_009699,33.620296
TEST_009700,19.051931
TEST_009701,30.105536
TEST_009702,32.580143
TEST_009703,33.058044
TEST_009704,32.43016
TEST_009705,31.780231
TEST_009706,31.237421
TEST_009707,31.300068
TEST_009708,31.419048
TEST_009709,31.286156
TEST_009710,31.192276
TEST_009711,31.35741
TEST_009712,31.294846
TEST_009713,30.775385
TEST_009714,31.29423
TEST_009715,31.461962
TEST_009716,31.353914
TEST_009717,31.482557
TEST_009718,31.359945
TEST_009719,31.269783
TEST_009720,32.276787
TEST_009721,33.354073
TEST_009722,32.805378
TEST_009723,32.039692
TEST_009724,31.451975
TEST_009725,6.494981
TEST_009726,6.728784
TEST_009727,6.458491
TEST_009728,6.33541
TEST_009729,6.327036
TEST_009730,6.5148044
TEST_009731,7.916015
TEST_009732,8.732304
TEST_009733,8.81529
TEST_009734,7.8498034
TEST_009735,6.6926947
TEST_009736,6.8790054
TEST_009737,8.166581
TEST_009738,8.827663
TEST_009739,9.086523
TEST_009740,8.875021
TEST_009741,7.952528
TEST_009742,7.264277
TEST_009743,6.4185786
TEST_009744,6.543961
TEST_009745,6.405805
TEST_009746,7.0004354
TEST_009747,7.814299
TEST_009748,7.875929
TEST_009749,7.777404
TEST_009750,6.3639617
TEST_009751,7.561556
TEST_009752,8.30221
TEST_009753,8.635244
TEST_009754,7.3168874
TEST_009755,6.1694074
TEST_009756,5.5961623
TEST_009757,5.6984177
TEST_009758,6.092137
TEST_009759,6.3874817
TEST_009760,6.445744
TEST_009761,6.6609497
TEST_009762,7.625518
TEST_009763,8.06028
TEST_009764,7.3876734
TEST_009765,5.977127
TEST_009766,5.536297
TEST_009767,5.1551514
TEST_009768,5.2314334
TEST_009769,5.4941325
TEST_009770,6.4820423
TEST_009771,7.394286
TEST_009772,8.753164
TEST_009773,9.352266
TEST_009774,9.389736
TEST_009775,29.82339
TEST_009776,30.969738
TEST_009777,31.516226
TEST_009778,33.58297
TEST_009779,35.734203
TEST_009780,36.570312
TEST_009781,38.291172
TEST_009782,38.44158
TEST_009783,38.75823
TEST_009784,36.90295
TEST_009785,35.749638
TEST_009786,35.49018
TEST_009787,35.020527
TEST_009788,35.292286
TEST_009789,34.972176
TEST_009790,34.84964
TEST_009791,35.537304
TEST_009792,36.252563
TEST_009793,37.267838
TEST_009794,37.871254
TEST_009795,39.336372
TEST_009796,38.242245
TEST_009797,35.681713
TEST_009798,36.960236
TEST_009799,37.62583
TEST_009800,1.4327301
TEST_009801,2.2036552
TEST_009802,1.0901005
TEST_009803,1.6524534
TEST_009804,4.861045
TEST_009805,17.119911
TEST_009806,19.934526
TEST_009807,25.32697
TEST_009808,32.879692
TEST_009809,44.048367
TEST_009810,58.91993
TEST_009811,70.789604
TEST_009812,76.881424
TEST_009813,84.16419
TEST_009814,88.180984
TEST_009815,86.43963
TEST_009816,83.78301
TEST_009817,70.15139
TEST_009818,79.65026
TEST_009819,84.06967
TEST_009820,81.733215
TEST_009821,81.21531
TEST_009822,77.44093
TEST_009823,78.31036
TEST_009824,82.00223
TEST_009825,3.8198466
TEST_009826,3.7526126
TEST_009827,3.5226882
TEST_009828,3.4911718
TEST_009829,3.5824606
TEST_009830,3.6409004
TEST_009831,3.699704
TEST_009832,3.754939
TEST_009833,3.7834704
TEST_009834,3.7488806
TEST_009835,3.8095112
TEST_009836,3.7697926
TEST_009837,3.6576905
TEST_009838,3.5770452
TEST_009839,3.7030678
TEST_009840,3.7451549
TEST_009841,3.7142658
TEST_009842,3.670029
TEST_009843,3.7459412
TEST_009844,3.600952
TEST_009845,3.5686836
TEST_009846,3.4882092
TEST_009847,3.575661
TEST_009848,3.5848744
TEST_009849,3.8219829
TEST_009850,3.1962209
TEST_009851,3.1050217
TEST_009852,3.2485945
TEST_009853,3.1706903
TEST_009854,3.1744263
TEST_009855,3.123436
TEST_009856,3.0687408
TEST_009857,3.2439127
TEST_009858,3.1265738
TEST_009859,3.1221597
TEST_009860,2.999725
TEST_009861,3.1333973
TEST_009862,3.191037
TEST_009863,3.0963295
TEST_009864,3.122814
TEST_009865,3.1810272
TEST_009866,3.0554757
TEST_009867,2.998527
TEST_009868,3.023259
TEST_009869,3.0184681
TEST_009870,2.9645326
TEST_009871,3.0253754
TEST_009872,2.9999397
TEST_009873,3.047992
TEST_009874,3.2831986
TEST_009875,7.7725945
TEST_009876,7.7994604
TEST_009877,7.6341066
TEST_009878,7.2904344
TEST_009879,7.4512873
TEST_009880,7.5560246
TEST_009881,7.8069153
TEST_009882,8.589571
TEST_009883,7.9831057
TEST_009884,7.543475
TEST_009885,8.33915
TEST_009886,8.347736
TEST_009887,7.6685424
TEST_009888,6.9526753
TEST_009889,6.8988776
TEST_009890,7.564001
TEST_009891,7.870652
TEST_009892,7.4311256
TEST_009893,7.0758724
TEST_009894,6.997238
TEST_009895,7.411228
TEST_009896,7.5813565
TEST_009897,7.1370087
TEST_009898,7.240332
TEST_009899,7.4704275
TEST_009900,3.1377556
TEST_009901,3.2639277
TEST_009902,2.8903482
TEST_009903,3.1554039
TEST_009904,3.4332247
TEST_009905,3.3070579
TEST_009906,3.167633
TEST_009907,3.1261184
TEST_009908,3.1897504
TEST_009909,3.2289891
TEST_009910,3.2780514
TEST_009911,3.0313375
TEST_009912,3.0725803
TEST_009913,2.849147
TEST_009914,2.9542704
TEST_009915,2.9242482
TEST_009916,3.3950276
TEST_009917,3.144811
TEST_009918,3.2424748
TEST_009919,3.2448049
TEST_009920,2.9831018
TEST_009921,3.1775072
TEST_009922,2.9322999
TEST_009923,2.8494718
TEST_009924,3.005993
TEST_009925,7.073186
TEST_009926,6.863019
TEST_009927,6.5168295
TEST_009928,6.327168
TEST_009929,6.60783
TEST_009930,6.860937
TEST_009931,6.7259636
TEST_009932,6.6048517
TEST_009933,6.5336967
TEST_009934,7.0243273
TEST_009935,7.356258
TEST_009936,7.0874977
TEST_009937,6.9543824
TEST_009938,6.743729
TEST_009939,6.523994
TEST_009940,6.583935
TEST_009941,6.3346334
TEST_009942,6.538773
TEST_009943,6.720714
TEST_009944,6.756593
TEST_009945,6.6441355
TEST_009946,6.375437
TEST_009947,6.4500375
TEST_009948,6.8166203
TEST_009949,6.911174
TEST_009950,20.12723
TEST_009951,25.49761
TEST_009952,27.664827
TEST_009953,27.876131
TEST_009954,27.714975
TEST_009955,29.24225
TEST_009956,28.509268
TEST_009957,27.914894
TEST_009958,28.42375
TEST_009959,27.406744
TEST_009960,27.147577
TEST_009961,27.580969
TEST_009962,28.297894
TEST_009963,28.22649
TEST_009964,27.34905
TEST_009965,29.946926
TEST_009966,30.662674
TEST_009967,29.83101
TEST_009968,30.47521
TEST_009969,31.518696
TEST_009970,31.31133
TEST_009971,29.734276
TEST_009972,30.770048
TEST_009973,30.924994
TEST_009974,30.050486
TEST_009975,21.454773
TEST_009976,28.200993
TEST_009977,31.68282
TEST_009978,34.88263
TEST_009979,35.52106
TEST_009980,33.708233
TEST_009981,33.26698
TEST_009982,33.154827
TEST_009983,32.49061
TEST_009984,31.24791
TEST_009985,31.153791
TEST_009986,33.02364
TEST_009987,32.775826
TEST_009988,33.09957
TEST_009989,33.29283
TEST_009990,34.42147
TEST_009991,33.862083
TEST_009992,33.240948
TEST_009993,33.85712
TEST_009994,33.722595
TEST_009995,33.81017
TEST_009996,33.293465
TEST_009997,32.250378
TEST_009998,31.713385
TEST_009999,32.302605
TEST_010000,5.900099
TEST_010001,6.4118943
TEST_010002,6.5076065
TEST_010003,6.1162443
TEST_010004,4.9244127
TEST_010005,4.955884
TEST_010006,5.001326
TEST_010007,5.560184
TEST_010008,6.045851
TEST_010009,5.8476033
TEST_010010,5.295497
TEST_010011,4.837046
TEST_010012,5.043207
TEST_010013,4.957612
TEST_010014,5.2684436
TEST_010015,5.0025644
TEST_010016,5.0333033
TEST_010017,5.119339
TEST_010018,5.3464823
TEST_010019,5.324857
TEST_010020,4.9840794
TEST_010021,4.790969
TEST_010022,5.377047
TEST_010023,5.6704874
TEST_010024,5.666532
TEST_010025,19.21046
TEST_010026,26.399393
TEST_010027,31.641693
TEST_010028,34.093533
TEST_010029,36.97942
TEST_010030,37.237003
TEST_010031,37.946964
TEST_010032,37.62318
TEST_010033,37.229286
TEST_010034,36.63286
TEST_010035,35.66726
TEST_010036,34.583076
TEST_010037,34.387756
TEST_010038,34.22753
TEST_010039,34.532833
TEST_010040,34.048317
TEST_010041,34.467407
TEST_010042,35.454132
TEST_010043,36.504547
TEST_010044,36.442574
TEST_010045,36.02164
TEST_010046,36.57073
TEST_010047,36.111656
TEST_010048,35.89444
TEST_010049,36.157616
TEST_010050,3.457096
TEST_010051,3.4523735
TEST_010052,3.4527588
TEST_010053,3.5136094
TEST_010054,3.4876626
TEST_010055,3.1882095
TEST_010056,3.2116122
TEST_010057,3.1765113
TEST_010058,3.3743396
TEST_010059,3.4607475
TEST_010060,3.4562187
TEST_010061,3.3747766
TEST_010062,3.2417467
TEST_010063,3.1724072
TEST_010064,3.0899134
TEST_010065,3.2473412
TEST_010066,3.4174914
TEST_010067,3.4942827
TEST_010068,3.4601219
TEST_010069,3.4419696
TEST_010070,3.5390685
TEST_010071,3.5667496
TEST_010072,3.5293431
TEST_010073,3.4349694
TEST_010074,3.330396
TEST_010075,16.690405
TEST_010076,23.84995
TEST_010077,34.303383
TEST_010078,35.878387
TEST_010079,35.82167
TEST_010080,35.336243
TEST_010081,34.223145
TEST_010082,34.671806
TEST_010083,34.369823
TEST_010084,33.720615
TEST_010085,34.580334
TEST_010086,37.39103
TEST_010087,36.7894
TEST_010088,36.06228
TEST_010089,36.602665
TEST_010090,37.000538
TEST_010091,39.416634
TEST_010092,41.014423
TEST_010093,39.175697
TEST_010094,36.36081
TEST_010095,35.35076
TEST_010096,36.709156
TEST_010097,39.088577
TEST_010098,38.525616
TEST_010099,36.72849
TEST_010100,20.799429
TEST_010101,28.703043
TEST_010102,30.99401
TEST_010103,31.442762
TEST_010104,32.35182
TEST_010105,31.508297
TEST_010106,31.404291
TEST_010107,31.471664
TEST_010108,30.97576
TEST_010109,29.956182
TEST_010110,29.861761
TEST_010111,31.284836
TEST_010112,31.331419
TEST_010113,31.24197
TEST_010114,30.659851
TEST_010115,31.345522
TEST_010116,31.548182
TEST_010117,31.37281
TEST_010118,31.666813
TEST_010119,31.851618
TEST_010120,31.404936
TEST_010121,31.31908
TEST_010122,31.330032
TEST_010123,31.4949
TEST_010124,31.461882
TEST_010125,9.11788
TEST_010126,8.694933
TEST_010127,8.399803
TEST_010128,6.7473288
TEST_010129,5.857862
TEST_010130,6.798529
TEST_010131,6.629639
TEST_010132,6.303015
TEST_010133,5.6053433
TEST_010134,7.2930965
TEST_010135,6.685428
TEST_010136,6.405751
TEST_010137,6.480981
TEST_010138,5.8086815
TEST_010139,5.9716463
TEST_010140,5.1639004
TEST_010141,5.015558
TEST_010142,5.287924
TEST_010143,5.225852
TEST_010144,5.333733
TEST_010145,6.419404
TEST_010146,7.0024343
TEST_010147,7.0442157
TEST_010148,8.2786255
TEST_010149,7.3935637
TEST_010150,5.304668
TEST_010151,4.872816
TEST_010152,4.6999664
TEST_010153,4.617704
TEST_010154,4.664806
TEST_010155,5.032022
TEST_010156,5.7872095
TEST_010157,5.5311027
TEST_010158,4.792288
TEST_010159,4.616037
TEST_010160,4.551007
TEST_010161,5.4820604
TEST_010162,5.6176157
TEST_010163,5.058314
TEST_010164,4.5310407
TEST_010165,4.418719
TEST_010166,4.627222
TEST_010167,5.2046475
TEST_010168,5.7430544
TEST_010169,5.092673
TEST_010170,4.8535485
TEST_010171,4.745052
TEST_010172,4.709539
TEST_010173,4.6553173
TEST_010174,4.8828835
TEST_010175,3.0757334
TEST_010176,2.828092
TEST_010177,2.3819463
TEST_010178,1.723505
TEST_010179,1.7013074
TEST_010180,1.334224
TEST_010181,1.5802143
TEST_010182,2.1690433
TEST_010183,2.754373
TEST_010184,2.671927
TEST_010185,2.2156532
TEST_010186,2.9295974
TEST_010187,2.6954913
TEST_010188,2.3342311
TEST_010189,2.3921456
TEST_010190,2.8253646
TEST_010191,2.9114342
TEST_010192,2.070683
TEST_010193,2.194222
TEST_010194,2.0311928
TEST_010195,1.1036124
TEST_010196,2.6771746
TEST_010197,2.7243404
TEST_010198,2.377111
TEST_010199,2.34056
TEST_010200,4.520546
TEST_010201,4.4514704
TEST_010202,4.477707
TEST_010203,4.3701906
TEST_010204,4.216799
TEST_010205,4.4314594
TEST_010206,4.3415484
TEST_010207,4.29688
TEST_010208,4.49227
TEST_010209,4.465639
TEST_010210,4.5740476
TEST_010211,4.610559
TEST_010212,4.615772
TEST_010213,4.625285
TEST_010214,4.5213623
TEST_010215,4.614681
TEST_010216,4.91274
TEST_010217,4.853987
TEST_010218,4.623835
TEST_010219,4.4761634
TEST_010220,4.445203
TEST_010221,4.248371
TEST_010222,4.438488
TEST_010223,4.6535215
TEST_010224,4.441602
TEST_010225,5.7782717
TEST_010226,5.561855
TEST_010227,5.42083
TEST_010228,4.9783225
TEST_010229,5.1153755
TEST_010230,5.350826
TEST_010231,5.2352624
TEST_010232,4.863663
TEST_010233,4.762195
TEST_010234,5.283848
TEST_010235,5.9304953
TEST_010236,5.573818
TEST_010237,4.9420276
TEST_010238,5.002762
TEST_010239,4.9683685
TEST_010240,5.059589
TEST_010241,5.219723
TEST_010242,4.8417363
TEST_010243,4.754014
TEST_010244,5.087814
TEST_010245,5.418415
TEST_010246,4.9976854
TEST_010247,5.101836
TEST_010248,5.0914307
TEST_010249,5.2334704
TEST_010250,23.047274
TEST_010251,28.723688
TEST_010252,27.388887
TEST_010253,22.485037
TEST_010254,22.031563
TEST_010255,22.882105
TEST_010256,21.708158
TEST_010257,24.101427
TEST_010258,28.763802
TEST_010259,28.432655
TEST_010260,28.732939
TEST_010261,24.593159
TEST_010262,24.055374
TEST_010263,23.024647
TEST_010264,23.76876
TEST_010265,28.43719
TEST_010266,32.639
TEST_010267,36.05324
TEST_010268,33.029846
TEST_010269,33.6278
TEST_010270,28.784237
TEST_010271,22.735327
TEST_010272,22.958466
TEST_010273,26.114254
TEST_010274,36.143486
TEST_010275,12.324174
TEST_010276,17.807455
TEST_010277,22.75483
TEST_010278,26.36609
TEST_010279,23.41465
TEST_010280,18.682474
TEST_010281,18.993382
TEST_010282,23.62476
TEST_010283,28.77704
TEST_010284,31.396765
TEST_010285,32.202065
TEST_010286,32.574173
TEST_010287,31.586609
TEST_010288,31.853834
TEST_010289,31.387493
TEST_010290,31.491285
TEST_010291,31.418295
TEST_010292,31.37233
TEST_010293,31.335764
TEST_010294,31.02174
TEST_010295,31.130003
TEST_010296,30.96991
TEST_010297,30.913237
TEST_010298,31.305033
TEST_010299,30.513784
